epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4375,0.6951361298561096,0.000200098,0.47826087474823,0.6937704086303711
1,0.4910714328289032,0.693623423576355,0.000400096,0.52173912525177,0.6925472617149353
2,0.4642857015132904,0.6959236860275269,0.000600094,0.47826087474823,0.6931703686714172
3,0.4776785671710968,0.6921530961990356,0.000800092,0.5652173757553101,0.6883023977279663
4,0.5848214030265808,0.6839184165000916,0.00100009,0.695652186870575,0.6716254949569702
5,0.6517857313156128,0.649283766746521,0.001200088,0.695652186870575,0.6180256009101868
6,0.7366071343421936,0.5321067571640015,0.001400086,0.782608687877655,0.5352147817611694
7,0.8080357313156128,0.4385170638561249,0.001600084,0.739130437374115,0.6152254343032837
8,0.8125,0.42919018864631653,0.001800082,0.782608687877655,0.4452711045742035
9,0.8080357313156128,0.38498571515083313,0.00200008,0.8260869383811951,0.4196552634239197
10,0.8482142686843872,0.3163749575614929,0.002200078,0.782608687877655,0.6200664043426514
11,0.8258928656578064,0.35498952865600586,0.002400076,0.739130437374115,0.5105966329574585
12,0.7946428656578064,0.40046754479408264,0.002600074,0.8260869383811951,0.4009888768196106
13,0.8660714030265808,0.30760541558265686,0.002800072,0.8260869383811951,0.45603612065315247
14,0.8526785969734192,0.33587196469306946,0.00300007,0.8260869383811951,0.39413154125213623
15,0.8883928656578064,0.25588589906692505,0.003200068,0.8260869383811951,0.424451619386673
16,0.8616071343421936,0.30028703808784485,0.003400066,0.8260869383811951,0.4368148148059845
17,0.8839285969734192,0.29796114563941956,0.003600064,0.8260869383811951,0.4232546389102936
18,0.8571428656578064,0.32687094807624817,0.003800062,0.739130437374115,0.5027660131454468
19,0.8616071343421936,0.3329673409461975,0.00400006,0.8695651888847351,0.3757224678993225
20,0.8705357313156128,0.31256726384162903,0.004200058,0.8260869383811951,0.38714882731437683
21,0.8616071343421936,0.2687402367591858,0.004400056,0.8260869383811951,0.4010322690010071
22,0.8258928656578064,0.34857696294784546,0.004600054,0.8260869383811951,0.48040398955345154
23,0.8482142686843872,0.3601619601249695,0.004800052,0.8260869383811951,0.5037955641746521
24,0.84375,0.3146180510520935,0.00500005,0.8260869383811951,0.41670894622802734
25,0.8794642686843872,0.26525601744651794,0.005200048,0.695652186870575,0.5388184189796448
26,0.8526785969734192,0.2862965166568756,0.005400046,0.8695651888847351,0.3657519817352295
27,0.8571428656578064,0.2897725999355316,0.005600044,0.739130437374115,0.8115248680114746
28,0.7991071343421936,0.43713706731796265,0.005800042,0.8260869383811951,0.38336360454559326
29,0.8705357313156128,0.3168065547943115,0.00600004,0.8695651888847351,0.37933415174484253
30,0.8973214030265808,0.27575722336769104,0.006200038,0.8260869383811951,0.4452262818813324
31,0.8973214030265808,0.25062012672424316,0.006400036,0.8695651888847351,0.4684605002403259
32,0.875,0.2841729521751404,0.006600034,0.8260869383811951,0.4581155478954315
33,0.8705357313156128,0.2837042808532715,0.006800032,0.8260869383811951,0.4690935015678406
34,0.8660714030265808,0.28166136145591736,0.00700003,0.8260869383811951,0.5914927124977112
35,0.8705357313156128,0.27951666712760925,0.007200028,0.8260869383811951,0.5248565077781677
36,0.8705357313156128,0.3086848258972168,0.007400026,0.782608687877655,0.6148509383201599
37,0.8392857313156128,0.3620879054069519,0.007600024,0.8260869383811951,0.557150661945343
38,0.8392857313156128,0.30230090022087097,0.007800022,0.8260869383811951,0.47454121708869934
39,0.8973214030265808,0.25950294733047485,0.00800002,0.8260869383811951,0.5318935513496399
40,0.8705357313156128,0.3015568256378174,0.008200018,0.8260869383811951,0.45230716466903687
41,0.9017857313156128,0.2499467134475708,0.008400016,0.8260869383811951,0.698133647441864
42,0.84375,0.3319949209690094,0.008600014,0.8260869383811951,0.4136457145214081
43,0.8526785969734192,0.30100205540657043,0.008800012,0.8260869383811951,0.4379853308200836
44,0.7901785969734192,0.4058077037334442,0.00900001,0.739130437374115,1.731390357017517
45,0.6741071343421936,1.1181083917617798,0.009200008,0.47826087474823,3.194988965988159
46,0.5535714030265808,52.22146224975586,0.009400006,0.47826087474823,17.727046966552734
47,0.5178571343421936,194.911865234375,0.009600004,0.47826087474823,619.43603515625
48,0.5133928656578064,114.33979034423828,0.009800002,0.52173912525177,200.2161865234375
49,0.4732142984867096,54.935157775878906,0.01,0.47826087474823,2.992600440979004
50,0.5758928656578064,1.38620924949646,0.009800002,0.47826087474823,0.9178826808929443
51,0.6116071343421936,0.9016223549842834,0.009600004,0.6521739363670349,0.8304340243339539
52,0.7232142686843872,0.6217843890190125,0.009400006,0.739130437374115,0.729701817035675
53,0.7723214030265808,0.5000279545783997,0.009200008,0.782608687877655,0.6199798583984375
54,0.7901785969734192,0.4243912398815155,0.00900001,0.782608687877655,0.5315293669700623
55,0.8571428656578064,0.34866777062416077,0.008800012,0.739130437374115,0.5058398842811584
56,0.8392857313156128,0.33925214409828186,0.008600014,0.739130437374115,0.5208055377006531
57,0.8482142686843872,0.3862629532814026,0.008400016,0.6521739363670349,0.7604471445083618
58,0.7410714030265808,0.5228820443153381,0.008200018,0.782608687877655,0.4777025282382965
59,0.8035714030265808,0.4041372835636139,0.00800002,0.782608687877655,0.4653089642524719
60,0.8392857313156128,0.3700695037841797,0.007800022,0.695652186870575,0.5443071126937866
61,0.84375,0.3209508955478668,0.007600024,0.782608687877655,0.4695340096950531
62,0.8571428656578064,0.3366653323173523,0.007400026,0.8260869383811951,0.44584065675735474
63,0.8526785969734192,0.32709676027297974,0.007200028,0.739130437374115,0.45012640953063965
64,0.84375,0.3177642822265625,0.00700003,0.782608687877655,0.4559091031551361
65,0.84375,0.3671526312828064,0.006800032,0.782608687877655,0.5383105278015137
66,0.8794642686843872,0.3066415786743164,0.006600034,0.8260869383811951,0.42551329731941223
67,0.8794642686843872,0.3084261417388916,0.006400036,0.782608687877655,0.41787973046302795
