epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4553571343421936,0.6948654055595398,0.000200098,0.3913043439388275,0.6934439539909363
1,0.4776785671710968,0.6944461464881897,0.000400096,0.52173912525177,0.6925963759422302
2,0.4776785671710968,0.699334979057312,0.000600094,0.52173912525177,0.6909148693084717
3,0.4866071343421936,0.6955434083938599,0.000800092,0.47826087474823,0.6927914023399353
4,0.59375,0.6842636466026306,0.00100009,0.695652186870575,0.6722267866134644
5,0.6428571343421936,0.6637558937072754,0.001200088,0.8260869383811951,0.61821049451828
6,0.7678571343421936,0.5591173768043518,0.001400086,0.6086956262588501,0.6286739110946655
7,0.7366071343421936,0.4662451446056366,0.001600084,0.739130437374115,0.47603246569633484
8,0.7901785969734192,0.457893431186676,0.001800082,0.782608687877655,0.43161657452583313
9,0.7723214030265808,0.4214637279510498,0.00200008,0.782608687877655,0.4626225233078003
10,0.8125,0.3894280791282654,0.002200078,0.8260869383811951,0.4275144636631012
11,0.8303571343421936,0.41590169072151184,0.002400076,0.782608687877655,0.4537575840950012
12,0.8035714030265808,0.4128057360649109,0.002600074,0.782608687877655,0.45068690180778503
13,0.8616071343421936,0.32274505496025085,0.002800072,0.782608687877655,0.4116651713848114
14,0.8839285969734192,0.3152875602245331,0.00300007,0.782608687877655,0.4138590693473816
15,0.84375,0.35873690247535706,0.003200068,0.739130437374115,0.45367270708084106
16,0.8571428656578064,0.3564705550670624,0.003400066,0.8260869383811951,0.42737725377082825
17,0.8482142686843872,0.3116845190525055,0.003600064,0.695652186870575,0.44116494059562683
18,0.8839285969734192,0.3134332001209259,0.003800062,0.695652186870575,0.426469624042511
19,0.8348214030265808,0.3716430962085724,0.00400006,0.739130437374115,0.4359363615512848
20,0.8080357313156128,0.3695381283760071,0.004200058,0.8260869383811951,0.38964205980300903
21,0.8660714030265808,0.31849727034568787,0.004400056,0.739130437374115,0.4293574392795563
22,0.8794642686843872,0.3107749819755554,0.004600054,0.8260869383811951,0.39032185077667236
23,0.8616071343421936,0.2635461390018463,0.004800052,0.782608687877655,0.5748552680015564
24,0.8973214030265808,0.30029579997062683,0.00500005,0.8260869383811951,0.35839518904685974
25,0.8526785969734192,0.3158681094646454,0.005200048,0.8260869383811951,0.3907291889190674
26,0.8705357313156128,0.2955031991004944,0.005400046,0.695652186870575,0.4351530373096466
27,0.875,0.28368285298347473,0.005600044,0.8695651888847351,0.3637811839580536
28,0.8705357313156128,0.28403323888778687,0.005800042,0.8695651888847351,0.3394930958747864
29,0.90625,0.27518391609191895,0.00600004,0.8260869383811951,0.37017834186553955
30,0.8839285969734192,0.27063319087028503,0.006200038,0.8260869383811951,0.3439910411834717
31,0.8660714030265808,0.31551429629325867,0.006400036,0.739130437374115,0.3803236484527588
32,0.8794642686843872,0.28391674160957336,0.006600034,0.8260869383811951,0.35715144872665405
33,0.8705357313156128,0.30113691091537476,0.006800032,0.782608687877655,0.368095725774765
34,0.8660714030265808,0.31288090348243713,0.00700003,0.782608687877655,0.5046320557594299
35,0.8526785969734192,0.3030798137187958,0.007200028,0.8695651888847351,0.3587171733379364
36,0.8392857313156128,0.3653641641139984,0.007400026,0.782608687877655,0.4634413421154022
37,0.8973214030265808,0.2934492528438568,0.007600024,0.782608687877655,0.45162761211395264
38,0.8348214030265808,0.38805994391441345,0.007800022,0.8695651888847351,0.3321084678173065
39,0.8928571343421936,0.28539228439331055,0.00800002,0.8260869383811951,0.3709833323955536
40,0.8839285969734192,0.32056283950805664,0.008200018,0.782608687877655,0.3687070906162262
41,0.8616071343421936,0.31950023770332336,0.008400016,0.8260869383811951,0.39503470063209534
42,0.8303571343421936,0.3610966205596924,0.008600014,0.6521739363670349,0.4965652823448181
43,0.8214285969734192,0.41006168723106384,0.008800012,0.6086956262588501,1.1748878955841064
44,0.7410714030265808,0.6796531081199646,0.00900001,0.739130437374115,0.651225745677948
45,0.6651785969734192,10.402018547058105,0.009200008,0.47826087474823,4.926175117492676
46,0.4821428656578064,112.28191375732422,0.009400006,0.52173912525177,26.129375457763672
47,0.5,1894.7235107421875,0.009600004,0.47826087474823,3929.381103515625
