epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4821428656578064,0.6939610838890076,0.000200098,0.5652173757553101,0.6930302381515503
1,0.5133928656578064,0.69333416223526,0.000400096,0.47826087474823,0.6936823129653931
2,0.4866071343421936,0.6946167945861816,0.000600094,0.52173912525177,0.6900726556777954
3,0.5401785969734192,0.6919132471084595,0.000800092,0.6086956262588501,0.6873112320899963
4,0.6428571343421936,0.6838857531547546,0.00100009,0.695652186870575,0.6649392247200012
5,0.7008928656578064,0.6505404114723206,0.001200088,0.782608687877655,0.5591259598731995
6,0.7589285969734192,0.5700522065162659,0.001400086,0.782608687877655,0.36178550124168396
7,0.7589285969734192,0.4855351448059082,0.001600084,0.8695651888847351,0.3123960793018341
8,0.7946428656578064,0.4435606002807617,0.001800082,0.782608687877655,0.2813139259815216
9,0.7633928656578064,0.4511793255805969,0.00200008,0.9130434989929199,0.3015490472316742
10,0.78125,0.4373607039451599,0.002200078,0.782608687877655,0.3092116415500641
11,0.8080357313156128,0.39681243896484375,0.002400076,0.95652174949646,0.2368030548095703
12,0.8214285969734192,0.3887957036495209,0.002600074,0.9130434989929199,0.23433038592338562
13,0.8035714030265808,0.364131361246109,0.002800072,0.95652174949646,0.21518883109092712
14,0.8392857313156128,0.386029988527298,0.00300007,0.8260869383811951,0.31974175572395325
15,0.7991071343421936,0.3960433602333069,0.003200068,0.9130434989929199,0.23588205873966217
16,0.8303571343421936,0.3587040305137634,0.003400066,0.95652174949646,0.21119487285614014
17,0.8125,0.4238479435443878,0.003600064,0.9130434989929199,0.27638891339302063
18,0.8348214030265808,0.375442236661911,0.003800062,0.95652174949646,0.2371394783258438
19,0.8616071343421936,0.3207841217517853,0.00400006,0.95652174949646,0.20478905737400055
20,0.8348214030265808,0.34963855147361755,0.004200058,0.95652174949646,0.21437272429466248
21,0.8660714030265808,0.3254885971546173,0.004400056,0.8695651888847351,0.26525890827178955
22,0.84375,0.33257073163986206,0.004600054,0.9130434989929199,0.2223036140203476
23,0.875,0.2928174138069153,0.004800052,0.95652174949646,0.22486719489097595
24,0.8348214030265808,0.3731909394264221,0.00500005,0.9130434989929199,0.2692699730396271
25,0.8303571343421936,0.35524144768714905,0.005200048,0.8695651888847351,0.31983810663223267
26,0.8348214030265808,0.3290237784385681,0.005400046,0.8695651888847351,0.30289265513420105
27,0.8526785969734192,0.31518369913101196,0.005600044,0.9130434989929199,0.2495710551738739
28,0.8705357313156128,0.30503299832344055,0.005800042,0.95652174949646,0.1921282261610031
29,0.8482142686843872,0.37171855568885803,0.00600004,0.8260869383811951,0.3180047571659088
30,0.875,0.28291055560112,0.006200038,0.95652174949646,0.20524834096431732
31,0.8616071343421936,0.29629212617874146,0.006400036,0.739130437374115,0.38756826519966125
32,0.8883928656578064,0.31544703245162964,0.006600034,0.95652174949646,0.2005126029253006
33,0.8526785969734192,0.32121938467025757,0.006800032,0.8695651888847351,0.3300861418247223
34,0.8348214030265808,0.32513028383255005,0.00700003,0.9130434989929199,0.3036356270313263
35,0.8660714030265808,0.3239503800868988,0.007200028,0.95652174949646,0.17059633135795593
36,0.8660714030265808,0.3114759922027588,0.007400026,0.695652186870575,0.5008313655853271
37,0.7991071343421936,0.4213833212852478,0.007600024,0.782608687877655,0.27455827593803406
38,0.84375,0.32472214102745056,0.007800022,0.8695651888847351,0.2607155740261078
39,0.8571428656578064,0.2971826493740082,0.00800002,0.95652174949646,0.21696117520332336
40,0.8616071343421936,0.3120691180229187,0.008200018,0.95652174949646,0.20205751061439514
41,0.8571428656578064,0.35905879735946655,0.008400016,0.8260869383811951,0.4289454221725464
42,0.8660714030265808,0.34146934747695923,0.008600014,0.95652174949646,0.17439037561416626
43,0.8839285969734192,0.28224483132362366,0.008800012,0.8695651888847351,0.3401763141155243
44,0.8125,0.43451550602912903,0.00900001,0.9130434989929199,0.2294652760028839
45,0.8169642686843872,0.47514769434928894,0.009200008,0.8695651888847351,0.2668399512767792
46,0.7455357313156128,0.975671112537384,0.009400006,0.695652186870575,0.6147614121437073
47,0.5892857313156128,12.018757820129395,0.009600004,0.47826087474823,1206.08203125
48,0.4464285671710968,184.81214904785156,0.009800002,0.47826087474823,613.2445068359375
49,0.4553571343421936,329.17926025390625,0.01,0.52173912525177,2.582960367202759
50,0.59375,26.531492233276367,0.009800002,0.47826087474823,1.3486933708190918
51,0.6116071343421936,3.148439884185791,0.009600004,0.6086956262588501,1.0070362091064453
52,0.6830357313156128,0.6910771131515503,0.009400006,0.8695651888847351,0.3402244448661804
53,0.7678571343421936,0.5140359401702881,0.009200008,0.739130437374115,0.419432669878006
54,0.78125,0.48596611618995667,0.00900001,0.8260869383811951,0.2777647078037262
55,0.8125,0.4437919557094574,0.008800012,0.95652174949646,0.2286667674779892
56,0.8392857313156128,0.41269081830978394,0.008600014,0.8695651888847351,0.3266477584838867
