epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4107142984867096,0.6950825452804565,0.000200098,0.43478259444236755,0.6933596134185791
1,0.4955357015132904,0.6937605142593384,0.000400096,0.47826087474823,0.693328320980072
2,0.4821428656578064,0.6949922442436218,0.000600094,0.47826087474823,0.6936679482460022
3,0.5267857313156128,0.6908866167068481,0.000800092,0.52173912525177,0.6861712336540222
4,0.6160714030265808,0.6836458444595337,0.00100009,0.695652186870575,0.6635026335716248
5,0.7098214030265808,0.6492090821266174,0.001200088,0.782608687877655,0.5739364624023438
6,0.7276785969734192,0.5522975325584412,0.001400086,0.739130437374115,0.528701901435852
7,0.7589285969734192,0.4801555573940277,0.001600084,0.739130437374115,0.5167281031608582
8,0.7678571343421936,0.45916643738746643,0.001800082,0.739130437374115,0.49937090277671814
9,0.7544642686843872,0.47034475207328796,0.00200008,0.739130437374115,0.41931143403053284
10,0.7991071343421936,0.405229389667511,0.002200078,0.782608687877655,0.3916427493095398
11,0.8035714030265808,0.40296003222465515,0.002400076,0.782608687877655,0.4065512716770172
12,0.8482142686843872,0.37282633781433105,0.002600074,0.782608687877655,0.3383089005947113
13,0.8526785969734192,0.3553737998008728,0.002800072,0.8695651888847351,0.3079310357570648
14,0.8482142686843872,0.3390529155731201,0.00300007,0.8695651888847351,0.2942355275154114
15,0.8660714030265808,0.319816917181015,0.003200068,0.8260869383811951,0.30584290623664856
16,0.8125,0.43439292907714844,0.003400066,0.782608687877655,0.42195501923561096
17,0.8214285969734192,0.3768446147441864,0.003600064,0.739130437374115,0.36204370856285095
18,0.8169642686843872,0.35468560457229614,0.003800062,0.782608687877655,0.3535202741622925
19,0.8214285969734192,0.3588641583919525,0.00400006,0.8260869383811951,0.3459141254425049
20,0.84375,0.335957795381546,0.004200058,0.8695651888847351,0.2936195731163025
21,0.8973214030265808,0.32219773530960083,0.004400056,0.8695651888847351,0.29647067189216614
22,0.8348214030265808,0.347703754901886,0.004600054,0.782608687877655,0.3492867946624756
23,0.8616071343421936,0.31207725405693054,0.004800052,0.8695651888847351,0.2858671247959137
24,0.8883928656578064,0.2595483958721161,0.00500005,0.8260869383811951,0.3965662121772766
25,0.8392857313156128,0.3352183699607849,0.005200048,0.8260869383811951,0.3573325574398041
26,0.8616071343421936,0.3581341803073883,0.005400046,0.8695651888847351,0.29716864228248596
27,0.8616071343421936,0.2956101894378662,0.005600044,0.9130434989929199,0.25661689043045044
28,0.8571428656578064,0.30784159898757935,0.005800042,0.8695651888847351,0.2694286108016968
29,0.8705357313156128,0.2961272597312927,0.00600004,0.8695651888847351,0.28179335594177246
30,0.8616071343421936,0.3257412612438202,0.006200038,0.8260869383811951,0.26291951537132263
31,0.8571428656578064,0.3355613350868225,0.006400036,0.8695651888847351,0.26341602206230164
32,0.8794642686843872,0.271710604429245,0.006600034,0.9130434989929199,0.22361136972904205
33,0.84375,0.4529419541358948,0.006800032,0.739130437374115,0.42399826645851135
34,0.8214285969734192,0.3642873466014862,0.00700003,0.8260869383811951,0.2771425247192383
35,0.8660714030265808,0.32224148511886597,0.007200028,0.9130434989929199,0.25484809279441833
36,0.84375,0.373677521944046,0.007400026,0.8260869383811951,0.315259724855423
37,0.875,0.31567493081092834,0.007600024,0.8695651888847351,0.26159289479255676
38,0.875,0.31212669610977173,0.007800022,0.782608687877655,0.40937939286231995
39,0.8125,0.35418838262557983,0.00800002,0.8260869383811951,0.4265398383140564
40,0.8214285969734192,0.3808292746543884,0.008200018,0.8260869383811951,0.3258354663848877
41,0.8839285969734192,0.2836605906486511,0.008400016,0.8260869383811951,0.3233066201210022
42,0.84375,0.35421866178512573,0.008600014,0.8260869383811951,0.43026670813560486
43,0.7589285969734192,0.5290396809577942,0.008800012,0.8695651888847351,0.36691784858703613
44,0.8214285969734192,0.3750465512275696,0.00900001,0.8695651888847351,0.29820606112480164
45,0.8571428656578064,0.4182845652103424,0.009200008,0.8695651888847351,0.35330602526664734
46,0.8348214030265808,0.4098844826221466,0.009400006,0.8260869383811951,0.33416667580604553
47,0.7544642686843872,0.8788221478462219,0.009600004,0.782608687877655,0.388685941696167
48,0.6116071343421936,22.827041625976562,0.009800002,0.47826087474823,665.98876953125
49,0.5044642686843872,1381.6319580078125,0.01,0.47826087474823,469.529296875
50,0.4955357015132904,2133.605712890625,0.009800002,0.52173912525177,1839.4197998046875
51,0.4732142984867096,350.9809265136719,0.009600004,0.52173912525177,37.722984313964844
52,0.4910714328289032,17.668642044067383,0.009400006,0.52173912525177,7.2049360275268555
53,0.5133928656578064,3.321913003921509,0.009200008,0.52173912525177,1.2364121675491333
54,0.6071428656578064,1.241119146347046,0.00900001,0.695652186870575,0.4982915222644806
